pertSize,reactionTime,initialResponse,subID,blockNo,prevSize,leftResponse,rightResponse,noResponse,nullTrials,correctResponses,incorrectResponses
-150,0.973993722676823,1,3,2,-300,0,1,0,0,1,0
200,0.436998588316783,1,3,2,-150,0,1,0,0,0,1
50,2.32199346017296,-1,3,2,200,1,0,0,0,1,0
-25,7.54899782132998,1,3,2,50,0,1,0,0,1,0
-100,2.19700024127815,-1,3,2,-25,1,0,0,0,0,1
-150,1.82799783074734,1,3,2,-100,0,1,0,0,1,0
25,0.908004375218297,-1,3,3,100,1,0,0,0,1,0
-50,0.756004341717926,1,3,3,25,0,1,0,0,1,0
-200,0.514008711215865,1,3,3,-50,0,1,0,0,1,0
150,0.88100055288669,-1,3,3,-200,1,0,0,0,1,0
300,0.792000363820989,-1,3,3,150,1,0,0,0,1,0
-25,1.64900577258959,-1,3,3,300,1,0,0,0,0,1
0,5.42300891506602,-1,3,3,-25,1,0,0,1,0,0
-300,0.363000692959758,1,3,3,0,0,1,0,0,1,0
50,3.97200264620187,1,3,3,-300,0,1,0,0,0,1
-100,2.72000456439855,1,3,3,50,0,1,0,0,1,0
0,2.54900493597961,1,3,3,-100,0,1,0,1,0,0
200,1.61600160252419,-1,3,3,0,1,0,0,0,1,0
-150,1.38600616895565,1,3,3,200,0,1,0,0,1,0
-100,1.199001490706,-1,3,3,-150,1,0,0,0,0,1
-25,2.6730071426573,1,3,3,-100,0,1,0,0,1,0
50,3.98500555276405,1,3,3,-25,0,1,0,0,0,1
200,1.96000133633061,-1,3,3,50,1,0,0,0,1,0
-150,1.30000035679404,1,3,3,200,0,1,0,0,1,0
-300,1.13700659668393,1,3,3,-150,0,1,0,0,1,0
25,2.16200368439604,-1,3,3,-300,1,0,0,0,1,0
0,3.07700587940053,1,3,3,25,0,1,0,1,0,0
300,0.718008298630593,-1,3,3,0,1,0,0,0,1,0
-50,3.72400332117104,1,3,3,300,0,1,0,0,1,0
100,1.31100260162202,-1,3,3,-50,1,0,0,0,1,0
0,4.53200722133624,-1,3,3,100,1,0,0,1,0,0
-200,1.33400486266328,1,3,3,0,0,1,0,0,1,0
150,1.44900544166012,-1,3,3,-200,1,0,0,0,1,0
100,2.1540046359296,-1,3,3,150,1,0,0,0,1,0
200,2.55799945366016,-1,3,3,-150,1,0,0,0,1,0
0,4.16599436688557,1,3,3,200,0,1,0,1,0,0
-100,2.1750019571773,1,3,3,0,0,1,0,0,1,0
50,1.85400038337684,-1,3,3,-100,1,0,0,0,1,0
-300,0.544995600699622,1,3,3,50,0,1,0,0,1,0
0,3.07499570107029,1,3,3,-300,0,1,0,1,0,0
-25,4.63200062632677,-1,3,3,0,1,0,0,0,0,1
300,0.704002953047166,-1,3,3,-25,1,0,0,0,1,0
150,0.968001829147397,-1,3,3,300,1,0,0,0,1,0
-200,0.430000814558298,1,3,3,150,0,1,0,0,1,0
-50,2.72200025129132,1,3,3,-200,0,1,0,0,1,0
25,3.29100044417282,-1,3,3,-50,1,0,0,0,1,0
100,1.36000347518711,-1,3,3,25,1,0,0,0,1,0
150,1.06399461888941,-1,3,3,100,1,0,0,0,1,0
-200,0.651000269412179,1,3,3,150,0,1,0,0,1,0
0,2.79099609923287,1,3,3,-200,0,1,0,1,0,0
100,2.64300036012719,-1,3,3,0,1,0,0,0,1,0
-50,2.36300189149188,1,3,3,100,0,1,0,0,1,0
300,1.02300105070753,-1,3,3,-50,1,0,0,0,1,0
0,2.69200251268921,1,3,3,300,0,1,0,1,0,0
25,5.29600110220781,1,3,3,0,0,1,0,0,0,1
-300,0.609999683976639,1,3,3,25,0,1,0,0,1,0
-150,2.29099612557911,1,3,3,-300,0,1,0,0,1,0
200,1.17999904727913,-1,3,3,-150,1,0,0,0,1,0
50,7.42899998652865,1,3,3,200,0,1,0,0,0,1
-25,4.84799990892498,1,3,3,50,0,1,0,0,1,0
-100,1.64100068974221,1,3,3,-25,0,1,0,0,1,0
-150,1.5650039807515,1,3,3,-100,0,1,0,0,1,0
25,6.82299925959524,-1,4,1,100,1,0,0,0,1,0
-50,4.94300592696527,1,4,1,25,0,1,0,0,1,0
-200,4.83600263977132,1,4,1,-50,0,1,0,0,1,0
150,3.31700530147646,1,4,1,-200,0,1,0,0,0,1
300,3.20099661827408,-1,4,1,150,1,0,0,0,1,0
-25,NaN,NaN,4,1,300,0,0,1,0,0,0
0,4.89000614011456,1,4,1,-25,0,1,0,1,0,0
-300,2.31400361955457,1,4,1,0,0,1,0,0,1,0
50,4.75300659382629,-1,4,1,-300,1,0,0,0,1,0
-100,4.61899668777187,-1,4,1,50,1,0,0,0,0,1
0,6.88100179803587,-1,4,1,-100,1,0,0,1,0,0
200,3.30300373864156,-1,4,1,0,1,0,0,0,1,0
-150,1.98800079131615,1,4,1,200,0,1,0,0,1,0
-100,3.13500327992369,1,4,1,-150,0,1,0,0,1,0
-25,5.85000078952726,1,4,1,-100,0,1,0,0,1,0
50,5.465004052523,-1,4,1,-25,1,0,0,0,1,0
200,2.53600247872237,-1,4,1,50,1,0,0,0,1,0
-150,3.23299659443001,1,4,1,200,0,1,0,0,1,0
-300,1.91900029468525,1,4,1,-150,0,1,0,0,1,0
25,5.12900401317893,1,4,1,-300,0,1,0,0,0,1
0,6.36999752974953,1,4,1,25,0,1,0,1,0,0
300,1.72800518870645,-1,4,1,0,1,0,0,0,1,0
-50,6.48099889588775,1,4,1,300,0,1,0,0,1,0
100,4.26500049102469,-1,4,1,-50,1,0,0,0,1,0
0,7.42100357043819,1,4,1,100,0,1,0,1,0,0
-200,2.32600249278767,1,4,1,0,0,1,0,0,1,0
150,3.14200192320277,1,4,1,-200,0,1,0,0,0,1
100,4.19199880350061,1,4,1,150,0,1,0,0,0,1
200,1.95100512576028,-1,4,1,-150,1,0,0,0,1,0
0,4.4730012443033,-1,4,1,200,1,0,0,1,0,0
-100,2.64100602376129,1,4,1,0,0,1,0,0,1,0
50,6.38400524746976,-1,4,1,-100,1,0,0,0,1,0
-300,1.73900056850835,1,4,1,50,0,1,0,0,1,0
0,5.99100205993454,1,4,1,-300,0,1,0,1,0,0
-25,5.24199839782523,-1,4,1,0,1,0,0,0,0,1
300,1.68499876236456,-1,4,1,-25,1,0,0,0,1,0
150,2.53900642132794,-1,4,1,300,1,0,0,0,1,0
-200,2.03299920904101,1,4,1,150,0,1,0,0,1,0
-50,4.04100652253692,-1,4,1,-200,1,0,0,0,0,1
25,4.72599691640789,-1,4,1,-50,1,0,0,0,1,0
100,4.55400378560444,-1,4,1,25,1,0,0,0,1,0
150,6.15200538706267,-1,4,1,100,1,0,0,0,1,0
-200,1.90600390505278,1,4,1,150,0,1,0,0,1,0
0,3.99000458776572,1,4,1,-200,0,1,0,1,0,0
100,3.48100185977819,1,4,1,0,0,1,0,0,0,1
-50,6.33700549840432,1,4,1,100,0,1,0,0,1,0
300,2.37100072765315,-1,4,1,-50,1,0,0,0,1,0
0,4.86400591218262,1,4,1,300,0,1,0,1,0,0
25,7.76300132226606,-1,4,1,0,1,0,0,0,1,0
-300,2.41000558244559,1,4,1,25,0,1,0,0,1,0
-150,2.30700539338432,1,4,1,-300,0,1,0,0,1,0
200,2.87199892604258,-1,4,1,-150,1,0,0,0,1,0
50,5.278997768517,1,4,1,200,0,1,0,0,0,1
-25,3.50100657116855,-1,4,1,50,1,0,0,0,0,1
-100,3.48300285088771,1,4,1,-25,0,1,0,0,1,0
-150,2.524005189538,1,4,1,-100,0,1,0,0,1,0
25,2.81900101149222,1,4,2,100,0,1,0,0,0,1
-50,4.41599394429068,1,4,2,25,0,1,0,0,1,0
-200,1.65000095081632,-1,4,2,-50,1,0,0,0,0,1
150,1.36400285005948,-1,4,2,-200,1,0,0,0,1,0
300,1.63000112557347,-1,4,2,150,1,0,0,0,1,0
-25,4.5309968173533,1,4,2,300,0,1,0,0,1,0
0,3.42400142443512,1,4,2,-25,0,1,0,1,0,0
-300,2.36300266635226,1,4,2,0,0,1,0,0,1,0
50,4.42299967348663,1,4,2,-300,0,1,0,0,0,1
-100,3.49799556076323,1,4,2,50,0,1,0,0,1,0
0,3.34700135076127,1,4,2,-100,0,1,0,1,0,0
200,1.66199345171481,-1,4,2,0,1,0,0,0,1,0
-150,2.13200074696215,1,4,2,200,0,1,0,0,1,0
-100,3.54999532449438,1,4,2,-150,0,1,0,0,1,0
-25,6.21700051533844,1,4,2,-100,0,1,0,0,1,0
50,3.76999758553575,1,4,2,-25,0,1,0,0,0,1
200,4.95300262570527,-1,4,2,50,1,0,0,0,1,0
-150,4.88300011777756,1,4,2,200,0,1,0,0,1,0
-300,3.06700208711845,1,4,2,-150,0,1,0,0,1,0
25,6.38099969553878,1,4,2,-300,0,1,0,0,0,1
0,5.43900103140186,-1,4,2,25,1,0,0,1,0,0
300,1.28099672174721,-1,4,2,0,1,0,0,0,1,0
-50,3.56399963784497,1,4,2,300,0,1,0,0,1,0
100,3.16999567508901,1,4,2,-50,0,1,0,0,0,1
0,4.97900159263372,-1,4,2,100,1,0,0,1,0,0
-200,4.71800044072006,-1,4,2,0,1,0,0,0,0,1
150,3.12299620675913,-1,4,2,-200,1,0,0,0,1,0
100,5.88099901426176,-1,4,2,150,1,0,0,0,1,0
200,1.41700311100431,-1,4,2,-150,1,0,0,0,1,0
0,4.12099394917459,1,4,2,200,0,1,0,1,0,0
-100,4.39099864875607,1,4,2,0,0,1,0,0,1,0
50,4.59099874913227,-1,4,2,-100,1,0,0,0,1,0
-300,1.72299650537752,1,4,2,50,0,1,0,0,1,0
0,5.82900210547086,-1,4,2,-300,1,0,0,1,0,0
-25,5.46199716865522,-1,4,2,0,1,0,0,0,0,1
300,2.57099675464269,-1,4,2,-25,1,0,0,0,1,0
150,3.56999681996967,1,4,2,300,0,1,0,0,0,1
-200,2.50100058960379,1,4,2,150,0,1,0,0,1,0
-50,5.07300235783623,-1,4,2,-200,1,0,0,0,0,1
25,4.72500207137637,1,4,2,-50,0,1,0,0,0,1
100,5.57199800562375,-1,4,2,25,1,0,0,0,1,0
150,4.67600167226192,1,4,2,100,0,1,0,0,0,1
-200,2.5919974957651,-1,4,2,150,1,0,0,0,0,1
0,6.46000069570437,-1,4,2,-200,1,0,0,1,0,0
100,6.39699518775888,-1,4,2,0,1,0,0,0,1,0
-50,3.93199652290059,1,4,2,100,0,1,0,0,1,0
300,2.23199707805907,-1,4,2,-50,1,0,0,0,1,0
0,5.59999760031496,-1,4,2,300,1,0,0,1,0,0
25,6.2810022256308,1,4,2,0,0,1,0,0,0,1
-300,2.0099983721957,1,4,2,25,0,1,0,0,1,0
-150,3.8529949980948,-1,4,2,-300,1,0,0,0,0,1
200,2.13000052177813,-1,4,2,-150,1,0,0,0,1,0
50,4.25699929487746,-1,4,2,200,1,0,0,0,1,0
-25,4.20199778556707,-1,4,2,50,1,0,0,0,0,1
-100,3.08599480389967,1,4,2,-25,0,1,0,0,1,0
-150,2.97099761557183,1,4,2,-100,0,1,0,0,1,0
25,5.27899595820782,-1,4,3,100,1,0,0,0,1,0
-50,4.49200391852355,1,4,3,25,0,1,0,0,1,0
-200,1.15900344633701,1,4,3,-50,0,1,0,0,1,0
150,3.40100517951942,-1,4,3,-200,1,0,0,0,1,0
300,4.72199609338713,-1,4,3,150,1,0,0,0,1,0
-25,5.80200345384947,-1,4,3,300,1,0,0,0,0,1
0,5.54099763965496,-1,4,3,-25,1,0,0,1,0,0
-300,1.52300520610152,1,4,3,0,0,1,0,0,1,0
50,6.16899664556695,1,4,3,-300,0,1,0,0,0,1
-100,3.59899702834809,1,4,3,50,0,1,0,0,1,0
0,5.37699693882314,-1,4,3,-100,1,0,0,1,0,0
200,2.15299900066748,-1,4,3,0,1,0,0,0,1,0
-150,3.56200260912738,1,4,3,200,0,1,0,0,1,0
-100,5.90100347196858,-1,4,3,-150,1,0,0,0,0,1
-25,7.8660046529767,-1,4,3,-100,1,0,0,0,0,1
50,4.98700333428133,-1,4,3,-25,1,0,0,0,1,0
200,1.70700330078398,-1,4,3,50,1,0,0,0,1,0
-150,1.40500285172311,1,4,3,200,0,1,0,0,1,0
-300,1.33099696671707,1,4,3,-150,0,1,0,0,1,0
25,5.65199935864803,1,4,3,-300,0,1,0,0,0,1
0,6.16200358593051,-1,4,3,25,1,0,0,1,0,0
300,1.80999715852522,-1,4,3,0,1,0,0,0,1,0
-50,NaN,NaN,4,3,300,0,0,1,0,0,0
100,2.92299701380398,-1,4,3,-50,1,0,0,0,1,0
0,4.81199893200392,1,4,3,100,0,1,0,1,0,0
-200,1.75600268411654,1,4,3,0,0,1,0,0,1,0
150,1.29400167512358,-1,4,3,-200,1,0,0,0,1,0
100,4.50799847482995,-1,4,3,150,1,0,0,0,1,0
200,2.42500251746242,-1,4,3,-150,1,0,0,0,1,0
0,5.21600586736167,-1,4,3,200,1,0,0,1,0,0
-100,2.84099934816186,1,4,3,0,0,1,0,0,1,0
50,4.56100449764926,1,4,3,-100,0,1,0,0,0,1
-300,0.520001428361866,1,4,3,50,0,1,0,0,1,0
0,5.44900518190843,-1,4,3,-300,1,0,0,1,0,0
-25,6.01600070691347,1,4,3,0,0,1,0,0,1,0
300,1.12300112890807,-1,4,3,-25,1,0,0,0,1,0
150,4.25300400507695,-1,4,3,300,1,0,0,0,1,0
-200,1.27000478518312,1,4,3,150,0,1,0,0,1,0
-50,3.93399849724665,1,4,3,-200,0,1,0,0,1,0
25,3.92200045537902,-1,4,3,-50,1,0,0,0,1,0
100,7.82100685859041,-1,4,3,25,1,0,0,0,1,0
150,6.05000329529867,1,4,3,100,0,1,0,0,0,1
-200,1.91500357925543,1,4,3,150,0,1,0,0,1,0
0,6.81600647926098,1,4,3,-200,0,1,0,1,0,0
100,6.46100355088856,1,4,3,0,0,1,0,0,0,1
-50,4.4220035244216,-1,4,3,100,1,0,0,0,0,1
300,1.68199999404169,-1,4,3,-50,1,0,0,0,1,0
0,7.10200618350791,1,4,3,300,0,1,0,1,0,0
25,5.82300103294983,-1,4,3,0,1,0,0,0,1,0
-300,3.76900179695804,1,4,3,25,0,1,0,0,1,0
-150,6.13400107884081,1,4,3,-300,0,1,0,0,1,0
200,2.48799805092858,-1,4,3,-150,1,0,0,0,1,0
50,6.59300430977601,-1,4,3,200,1,0,0,0,1,0
-25,4.8279985936897,1,4,3,50,0,1,0,0,1,0
-100,6.46900299406116,1,4,3,-25,0,1,0,0,1,0
-150,2.63400069915951,1,4,3,-100,0,1,0,0,1,0
25,6.27700733816164,-1,5,1,100,1,0,0,0,1,0
-50,2.84100244128058,1,5,1,25,0,1,0,0,1,0
-200,2.61500802945375,1,5,1,-50,0,1,0,0,1,0
150,0.328006091949646,-1,5,1,-200,1,0,0,0,1,0
300,0.0240010093402816,-1,5,1,150,1,0,0,0,1,0
-25,6.42000577414001,-1,5,1,300,1,0,0,0,0,1
0,2.37200744426082,1,5,1,-25,0,1,0,1,0,0
-300,1.26200679408794,-1,5,1,0,1,0,0,0,0,1
50,7.36299934851559,-1,5,1,-300,1,0,0,0,1,0
-100,1.75100397872302,1,5,1,50,0,1,0,0,1,0
0,4.83200793480501,-1,5,1,-100,1,0,0,1,0,0
200,1.97300555932452,-1,5,1,0,1,0,0,0,1,0
-150,1.14400571083388,1,5,1,200,0,1,0,0,1,0
-100,2.18600590300048,-1,5,1,-150,1,0,0,0,0,1
-25,7.30200269853958,1,5,1,-100,0,1,0,0,1,0
50,4.53700313460286,-1,5,1,-25,1,0,0,0,1,0
200,0.794007567877998,-1,5,1,50,1,0,0,0,1,0
-150,1.53100810622709,1,5,1,200,0,1,0,0,1,0
-300,2.44900129902089,1,5,1,-150,0,1,0,0,1,0
25,7.3910063469375,-1,5,1,-300,1,0,0,0,1,0
0,6.18300811659719,-1,5,1,25,1,0,0,1,0,0
300,0.37500645028922,-1,5,1,0,1,0,0,0,1,0
-50,3.00300361931295,1,5,1,300,0,1,0,0,1,0
100,2.5339995934919,-1,5,1,-50,1,0,0,0,1,0
0,6.45200047457183,1,5,1,100,0,1,0,1,0,0
-200,1.52900393307209,1,5,1,0,0,1,0,0,1,0
150,1.00700196682737,-1,5,1,-200,1,0,0,0,1,0
100,2.6890003762237,-1,5,1,150,1,0,0,0,1,0
200,0.591994991780666,-1,5,1,-150,1,0,0,0,1,0
0,4.91999809360277,-1,5,1,200,1,0,0,1,0,0
-100,1.77999464452296,1,5,1,0,0,1,0,0,1,0
50,4.86099152552924,-1,5,1,-100,1,0,0,0,1,0
-300,1.99499768483656,1,5,1,50,0,1,0,0,1,0
0,7.38399671936349,1,5,1,-300,0,1,0,1,0,0
-25,6.22999664807139,-1,5,1,0,1,0,0,0,0,1
300,0.516999875304464,-1,5,1,-25,1,0,0,0,1,0
150,7.39799777317239,1,5,1,300,0,1,0,0,0,1
-200,1.61099257004389,1,5,1,150,0,1,0,0,1,0
-50,7.48299169146776,1,5,1,-200,0,1,0,0,1,0
25,7.94699151718669,1,5,1,-50,0,1,0,0,0,1
100,3.42699760222604,-1,5,1,25,1,0,0,0,1,0
150,2.11299124491052,-1,5,1,100,1,0,0,0,1,0
-200,0.55499361789407,1,5,1,150,0,1,0,0,1,0
0,7.23299104833859,-1,5,1,-200,1,0,0,1,0,0
100,4.42199771082232,-1,5,1,0,1,0,0,0,1,0
-50,7.2239934502868,1,5,1,100,0,1,0,0,1,0
300,0.366996845004905,-1,5,1,-50,1,0,0,0,1,0
0,7.28499255573843,-1,5,1,300,1,0,0,1,0,0
25,6.26699395608739,-1,5,1,0,1,0,0,0,1,0
-300,1.13799235355691,1,5,1,25,0,1,0,0,1,0
-150,3.59499929285084,1,5,1,-300,0,1,0,0,1,0
200,1.40199335670331,-1,5,1,-150,1,0,0,0,1,0
50,7.10299690985994,1,5,1,200,0,1,0,0,0,1
-25,7.16499843144265,-1,5,1,50,1,0,0,0,0,1
-100,2.18199716949312,1,5,1,-25,0,1,0,0,1,0
-150,4.88299117100541,1,5,1,-100,0,1,0,0,1,0
25,6.92000634658325,1,5,2,100,0,1,0,0,0,1
-50,4.78400250649429,-1,5,2,25,1,0,0,0,0,1
-200,1.42999969792436,1,5,2,-50,0,1,0,0,1,0
150,7.23000226998556,-1,5,2,-200,1,0,0,0,1,0
300,0.27700399125024,-1,5,2,150,1,0,0,0,1,0
-25,7.52000397253141,-1,5,2,300,1,0,0,0,0,1
0,6.44300040436065,1,5,2,-25,0,1,0,1,0,0
-300,2.86500293994322,1,5,2,0,0,1,0,0,1,0
50,4.71000165629812,-1,5,2,-300,1,0,0,0,1,0
-100,4.13100635659794,1,5,2,50,0,1,0,0,1,0
0,7.28899911844928,1,5,2,-100,0,1,0,1,0,0
200,5.07900532543863,-1,5,2,0,1,0,0,0,1,0
-150,2.44400379860599,1,5,2,200,0,1,0,0,1,0
-100,3.53000144696125,1,5,2,-150,0,1,0,0,1,0
-25,7.62100128948805,1,5,2,-100,0,1,0,0,1,0
50,7.6980040234339,1,5,2,-25,0,1,0,0,0,1
200,3.0220068421404,-1,5,2,50,1,0,0,0,1,0
-150,1.67399753594509,1,5,2,200,0,1,0,0,1,0
-300,2.92300689852709,1,5,2,-150,0,1,0,0,1,0
25,5.00100413763721,-1,5,2,-300,1,0,0,0,1,0
0,7.34200365781726,1,5,2,25,0,1,0,1,0,0
300,2.72300426626316,-1,5,2,0,1,0,0,0,1,0
-50,2.30699811148952,1,5,2,300,0,1,0,0,1,0
100,5.02200626874401,-1,5,2,-50,1,0,0,0,1,0
0,7.00900477838877,-1,5,2,100,1,0,0,1,0,0
-200,1.20499998450396,1,5,2,0,0,1,0,0,1,0
150,1.11800491464237,-1,5,2,-200,1,0,0,0,1,0
100,2.47900348591793,-1,5,2,150,1,0,0,0,1,0
200,1.99699620485626,-1,5,2,-150,1,0,0,0,1,0
0,6.34199815320608,1,5,2,200,0,1,0,1,0,0
-100,1.83299566209462,1,5,2,0,0,1,0,0,1,0
50,2.50300395667728,-1,5,2,-100,1,0,0,0,1,0
-300,2.33899923849094,1,5,2,50,0,1,0,0,1,0
0,7.98100303972024,1,5,2,-300,0,1,0,1,0,0
-25,7.63999839866301,1,5,2,0,0,1,0,0,1,0
300,0.768000541087531,-1,5,2,-25,1,0,0,0,1,0
150,2.52100308227818,-1,5,2,300,1,0,0,0,1,0
-200,1.34499591695931,1,5,2,150,0,1,0,0,1,0
-50,3.51500200200098,1,5,2,-200,0,1,0,0,1,0
25,7.64799487387791,-1,5,2,-50,1,0,0,0,1,0
100,2.43199876546714,-1,5,2,25,1,0,0,0,1,0
150,3.0359988083801,-1,5,2,100,1,0,0,0,1,0
-200,1.25799895989621,1,5,2,150,0,1,0,0,1,0
0,3.76200000775134,1,5,2,-200,0,1,0,1,0,0
100,4.92999616205634,1,5,2,0,0,1,0,0,0,1
-50,4.19999719798216,1,5,2,100,0,1,0,0,1,0
300,1.08499975597806,-1,5,2,-50,1,0,0,0,1,0
0,4.17300380385132,1,5,2,300,0,1,0,1,0,0
25,4.8429995250699,-1,5,2,0,1,0,0,0,1,0
-300,2.6860027011644,1,5,2,25,0,1,0,0,1,0
-150,3.4319974062455,1,5,2,-300,0,1,0,0,1,0
200,3.23800252771616,-1,5,2,-150,1,0,0,0,1,0
50,3.46300232815702,-1,5,2,200,1,0,0,0,1,0
-25,8.50999864506593,-1,5,2,50,1,0,0,0,0,1
-100,2.38100216173916,1,5,2,-25,0,1,0,0,1,0
-150,2.49299657809752,1,5,2,-100,0,1,0,0,1,0
25,6.07200099050533,-1,5,3,100,1,0,0,0,1,0
-50,1.83400364100817,1,5,3,25,0,1,0,0,1,0
-200,2.26300029003323,1,5,3,-50,0,1,0,0,1,0
150,1.73800342547474,-1,5,3,-200,1,0,0,0,1,0
300,0.823997754210723,-1,5,3,150,1,0,0,0,1,0
-25,5.36100404739409,1,5,3,300,0,1,0,0,1,0
0,4.87100500833913,-1,5,3,-25,1,0,0,1,0,0
-300,1.07300589847,1,5,3,0,0,1,0,0,1,0
50,6.21099794971815,1,5,3,-300,0,1,0,0,0,1
-100,6.4099977172591,1,5,3,50,0,1,0,0,1,0
0,5.39799879383645,-1,5,3,-100,1,0,0,1,0,0
200,0.759002454156871,-1,5,3,0,1,0,0,0,1,0
-150,2.36000441229407,1,5,3,200,0,1,0,0,1,0
-100,2.42300146567868,1,5,3,-150,0,1,0,0,1,0
-25,2.89800579595612,1,5,3,-100,0,1,0,0,1,0
50,2.4570045283981,-1,5,3,-25,1,0,0,0,1,0
200,0.982998159168346,-1,5,3,50,1,0,0,0,1,0
-150,1.44500111520028,1,5,3,200,0,1,0,0,1,0
-300,2.64200215041637,1,5,3,-150,0,1,0,0,1,0
25,2.54200663065421,-1,5,3,-300,1,0,0,0,1,0
0,4.97100579130347,1,5,3,25,0,1,0,1,0,0
300,0.610997904179385,-1,5,3,0,1,0,0,0,1,0
-50,2.4080014152496,1,5,3,300,0,1,0,0,1,0
100,1.2099983354783,-1,5,3,-50,1,0,0,0,1,0
0,2.97099985563545,1,5,3,100,0,1,0,1,0,0
-200,1.08900399458071,1,5,3,0,0,1,0,0,1,0
150,2.04999712920107,-1,5,3,-200,1,0,0,0,1,0
100,3.3250029598421,-1,5,3,150,1,0,0,0,1,0
200,0.800006037476123,-1,5,3,-150,1,0,0,0,1,0
0,7.01099917983811,1,5,3,200,0,1,0,1,0,0
-100,6.22200616609916,1,5,3,0,0,1,0,0,1,0
50,6.49000200927549,-1,5,3,-100,1,0,0,0,1,0
-300,1.09900641941931,1,5,3,50,0,1,0,0,1,0
0,5.61199983298866,-1,5,3,-300,1,0,0,1,0,0
-25,5.94200648427068,-1,5,3,0,1,0,0,0,0,1
300,1.52400592029153,-1,5,3,-25,1,0,0,0,1,0
150,5.56300081669906,1,5,3,300,0,1,0,0,0,1
-200,2.32900046717987,1,5,3,150,0,1,0,0,1,0
-50,8.12799914991774,-1,5,3,-200,1,0,0,0,0,1
25,6.7010065748691,1,5,3,-50,0,1,0,0,0,1
100,3.27800612723513,-1,5,3,25,1,0,0,0,1,0
150,2.36200274193106,-1,5,3,100,1,0,0,0,1,0
-200,4.18399970352766,1,5,3,150,0,1,0,0,1,0
0,7.72200236249046,-1,5,3,-200,1,0,0,1,0,0
100,3.24700139558263,-1,5,3,0,1,0,0,0,1,0
-50,2.51200407552824,1,5,3,100,0,1,0,0,1,0
300,0.623003332853841,-1,5,3,-50,1,0,0,0,1,0
0,7.73500368344685,1,5,3,300,0,1,0,1,0,0
25,7.96099873125786,1,5,3,0,0,1,0,0,0,1
-300,3.12700362145551,1,5,3,25,0,1,0,0,1,0
-150,1.66700764549023,1,5,3,-300,0,1,0,0,1,0
200,2.18099990343762,-1,5,3,-150,1,0,0,0,1,0
50,6.15800126313843,-1,5,3,200,1,0,0,0,1,0
-25,5.61200513935182,-1,5,3,50,1,0,0,0,0,1
-100,2.59200372183113,1,5,3,-25,0,1,0,0,1,0
-150,1.34199901485408,1,5,3,-100,0,1,0,0,1,0
25,6.60399969339051,1,6,1,100,0,1,0,0,0,1
-50,3.28999852466222,1,6,1,25,0,1,0,0,1,0
-200,1.31599962293694,1,6,1,-50,0,1,0,0,1,0
150,1.82100218164851,-1,6,1,-200,1,0,0,0,1,0
300,2.99000084542786,-1,6,1,150,1,0,0,0,1,0
-25,5.18699977552751,1,6,1,300,0,1,0,0,1,0
0,4.88899951922212,1,6,1,-25,0,1,0,1,0,0
-300,1.08499754178047,1,6,1,0,0,1,0,0,1,0
50,3.10299828266579,-1,6,1,-300,1,0,0,0,1,0
-100,3.49800038027752,1,6,1,50,0,1,0,0,1,0
0,4.24999940216367,-1,6,1,-100,1,0,0,1,0,0
200,5.13200396441971,-1,6,1,0,1,0,0,0,1,0
-150,1.97199782085227,1,6,1,200,0,1,0,0,1,0
-100,3.69400390588999,1,6,1,-150,0,1,0,0,1,0
-25,6.25400475823699,-1,6,1,-100,1,0,0,0,0,1
50,4.52999659013585,-1,6,1,-25,1,0,0,0,1,0
200,5.0110032063676,-1,6,1,50,1,0,0,0,1,0
-150,4.5110054889883,1,6,1,200,0,1,0,0,1,0
-300,4.44100155639171,1,6,1,-150,0,1,0,0,1,0
25,5.27999611222185,-1,6,1,-300,1,0,0,0,1,0
0,5.92699685454136,1,6,1,25,0,1,0,1,0,0
300,4.20700397252949,-1,6,1,0,1,0,0,0,1,0
-50,5.64500341629901,1,6,1,300,0,1,0,0,1,0
100,6.29100366806961,-1,6,1,-50,1,0,0,0,1,0
0,5.73899668920058,1,6,1,100,0,1,0,1,0,0
-200,1.03200438880594,1,6,1,0,0,1,0,0,1,0
150,4.34799844217196,-1,6,1,-200,1,0,0,0,1,0
100,3.92799734282016,-1,6,1,150,1,0,0,0,1,0
200,4.80899903392856,-1,6,1,-150,1,0,0,0,1,0
0,4.11899743843242,-1,6,1,200,1,0,0,1,0,0
-100,3.72999086249183,1,6,1,0,0,1,0,0,1,0
50,8.21399140369613,-1,6,1,-100,1,0,0,0,1,0
-300,1.63499579143536,1,6,1,50,0,1,0,0,1,0
0,4.32899825274944,1,6,1,-300,0,1,0,1,0,0
-25,5.45199701535603,1,6,1,0,0,1,0,0,1,0
300,1.85099038684712,-1,6,1,-25,1,0,0,0,1,0
150,4.71199114596675,-1,6,1,300,1,0,0,0,1,0
-200,1.73299433326611,1,6,1,150,0,1,0,0,1,0
-50,3.15499186039233,1,6,1,-200,0,1,0,0,1,0
25,6.22199599027954,1,6,1,-50,0,1,0,0,0,1
100,5.71299353003269,1,6,1,25,0,1,0,0,0,1
150,3.61999361360358,1,6,1,100,0,1,0,0,0,1
-200,1.43199206292775,1,6,1,150,0,1,0,0,1,0
0,7.62999960983143,1,6,1,-200,0,1,0,1,0,0
100,4.47799102616409,-1,6,1,0,1,0,0,0,1,0
-50,6.9099940137894,1,6,1,100,0,1,0,0,1,0
